row_ID;item_ID;Director;Country;Language;Year;Genre1;Genre2;Genre3;Actor1;Actor2;Actor3;Budget;IMDB_Link;Title;Num_of_Ratings
1313;3115;Joe Dante;United States;English;1981;Horror;Thriller;0;Dee Wallace-Stone;Patrick Macnee;Dennis Dugan;0;http://www.imdb.com/title/tt0082533/;THE HOWLING (1981);0
1314;3116;Kevin Smith;United States;English;1997;Comedy;Romance;Drama;Ethan Suplee;Ben Affleck;Scott Mosier;0;http://www.imdb.com/title/tt0118842/;CHASING AMY;2
1315;3117;Robert Townsend;United States;English;1997;Comedy;0;0;Halle Berry;Martin Landau;Ian Richardson;0;http://www.imdb.com/title/tt0118663/;B.A.P.S.;0
1316;3118;Andre Feher;United States;English;1995;Thriller;0;0;Cristi Harris;Daniel McVicar;Vanity;0;http://www.imdb.com/title/tt0113552/;KISS OF DEATH;0
1317;3119;Michael Gottlieb;United States;English;1995;Family;Adventure;Fantasy;Thomas Ian Nicholas;Joss Ackland;Art Malik;0;http://www.imdb.com/title/tt0113538/;A KID IN KING ARTHUR\'S COURT;0
1318;3120;Arne Glimcher;United States;English;1995;Mystery;Thriller;Drama;Sean Connery;Laurence Fishburne;Kate Capshaw;0;http://www.imdb.com/title/tt0113501/;JUST CAUSE;1
1319;3121;Ivan Reitman;United States;English;1994;Comedy;Sci-Fi;0;Arnold Schwarzenegger;Danny DeVito;Emma Thompson;0;http://www.imdb.com/title/tt0110216/;JUNIOR;2
1320;3123;James Ivory;France;English;1995;Biography;Drama;0;Nick Nolte;Gwyneth Paltrow;Estelle Eonnet;0;http://www.imdb.com/title/tt0113463/;JEFFERSON IN PARIS;0
1321;3124;Neil Jordan;United States;English;1994;Drama;Horror;Fantasy;Tom Cruise;Brad Pitt;Kirsten Dunst;0;http://www.imdb.com/title/tt0110148/;INTERVIEW WITH THE VAMPIRE;3
1322;3125;Fred Schepisi;United States;English;1994;Comedy;Romance;0;Tim Robbins;Meg Ryan;Walter Matthau;0;http://www.imdb.com/title/tt0110099/;I.Q.;0
1323;3126;J.F. Lawton;United States;English;1995;Action;0;0;Christopher Lambert;John Lone;Joan Chen;0;http://www.imdb.com/title/tt0113360/;THE HUNTED;0
1324;3127;Joe Pacheco;United States;English;2005;Documentary;Short;0;0;0;0;0;http://www.imdb.com/title/tt0475291/;HEAVYWEIGHTS;0
1325;3128;John Carpenter;United Kingdom;English;1981;Action;Adventure;Sci-Fi;Kurt Russell;Lee Van Cleef;Ernest Borgnine;0;http://www.imdb.com/title/tt0082340/;ESCAPE FROM NEW YORK (1981);0
1326;3130;Mark Dindal;United States;English;1997;Family;Animation;Musical;Scott Bakula;Jasmine Guy;Natalie Cole;0;http://www.imdb.com/title/tt0118829/;CATS DON\'T DANCE;0
1327;3132;Alan J. Pakula;United States;English;1997;Action;Drama;Thriller;Harrison Ford;Brad Pitt;Margaret Colin;0;http://www.imdb.com/title/tt0118972/;THE DEVIL\'S OWN;0
1328;3133;Ate de Jong;United States;English;1991;Comedy;Fantasy;0;Phoebe Cates;Rik Mayall;Marsha Mason;0;http://www.imdb.com/title/tt0101775/;DROP DEAD FRED;0
1329;3134;Gregory Nava;United States;English;1997;Biography;Drama;Music;Jennifer Lopez;Jackie Guerra;Constance Marie;0;http://www.imdb.com/title/tt0120094/;SELENA;0
1330;3135;Blake Edwards;United Kingdom;English;1975;Comedy;Crime;0;Peter Sellers;Christopher Plummer;Catherine Schell;0;http://www.imdb.com/title/tt0072081/;THE RETURN OF THE PINK PANTHER (1974);0
1331;3136;Rolf de Heer;Australia;English;1996;Drama;0;0;Celine OLeary;Paul Blackwell;Chloe Ferguson;0;http://www.imdb.com/title/tt0117422/;THE QUIET ROOM;0
1332;3137;Mark Rydell;United States;English;1981;Drama;Comedy;0;Katharine Hepburn;Henry Fonda;Jane Fonda;0;http://www.imdb.com/title/tt0082846/;ON GOLDEN POND (1981);0
1333;3139;R.J. Cutler;United States;English;1996;Documentary;0;0;Don Baker;Mark Goodin;Mark Merritt;0;http://www.imdb.com/title/tt0117320/;A PERFECT CANDIDATE;0
1334;3140;Greg Mottola;Canada;English;1996;Comedy;Drama;Mystery;Stanley Tucci;Hope Davis;Pat McNamara;0;http://www.imdb.com/title/tt0116041/;THE DAYTRIPPERS;0
1335;3142;Charles Wilkinson;Canada;English;1996;Action;Drama;Thriller;Michael Biehn;Matt Craven;Leilani Sarelle;0;http://www.imdb.com/title/tt0115964/;CRASH;0
1336;3143;Rich Wilkes;United States;English;1996;Comedy;0;0;Ben Affleck;Sam Rockwell;Megan Ward;0;http://www.imdb.com/title/tt0116422/;GLORY DAZE;0
1337;3144;Stephen Frears;United Kingdom;English;1996;Comedy;Drama;0;Colm Meaney;Donal OKelly;Ger Ryan;0;http://www.imdb.com/title/tt0118064/;THE VAN;1
1338;3145;Milos Forman;Canada;English;1996;Biography;Comedy;Drama;Woody Harrelson;Courtney Love;Edward Norton;0;http://www.imdb.com/title/tt0117318/;THE PEOPLE VS. LARRY FLYNT;1
1339;3146;Bille August;Denmark;English;1997;Action;Thriller;Crime;Ona Fletcher;Julia Ormond;Agga Olsen;0;http://www.imdb.com/title/tt0120152/;SMILLA\'S SENSE OF SNOW;0
1340;3147;Bernard Rose;United Kingdom;English;1994;Biography;Drama;Music;Gary Oldman;Jeroen Krabbe;Isabella Rossellini;0;http://www.imdb.com/title/tt0110116/;IMMORTAL BELOVED;0
1341;3149;Peter Jackson;United Kingdom;English;1994;Crime;Drama;Fantasy;Melanie Lynskey;Kate Winslet;Sarah Peirse;0;http://www.imdb.com/title/tt0110005/;HEAVENLY CREATURES;0
1342;3150;Steve James;United States;English;1994;Documentary;Sport;0;William Gates;Arthur Agee;Emma Gates;0;http://www.imdb.com/title/tt0110057/;HOOP DREAMS;0
1343;3151;Charles Burnett;France;English;1994;Crime;Drama;0;Erich Anderson;Richard Anderson;Michael Boatman;0;http://www.imdb.com/title/tt0109906/;THE GLASS SHIELD;0
1344;3152;Art Clokey;United States;English;1995;Animation;Family;0;Charles Farrington;Art Clokey;Gloria Clokey;0;http://www.imdb.com/title/tt0113234/;GUMBY: THE MOVIE;1
1345;3153;Mark Lewis;United States;English;1995;Drama;Family;Fantasy;Doug Stone;Kristy Young;James Donadio;0;http://www.imdb.com/title/tt0113199/;GORDY;0
1346;3154;Gerard Corbiau;Italy;French;1994;Drama;Music;0;Stefano Dionisi;Enrico Lo Verso;Elsa Zylberstein;0;http://www.imdb.com/title/tt0109771/;FARINELLI;1
1347;3155;Carlo Carlei;United States;English;1995;Drama;Fantasy;0;Samuel L. Jackson;Matthew Modine;Nancy Travis;0;http://www.imdb.com/title/tt0113089/;FLUKE;0
1348;3156;Brett Leonard;United States;English;1995;Fantasy;Thriller;0;Jeff Goldblum;Christine Lahti;Alicia Silverstone;0;http://www.imdb.com/title/tt0113303/;HIDEAWAY;0
1349;3157;Peter Cohn;United States;English;1995;Drama;0;0;Richard Lewis;Liza Harris;Liam Ahern;0;http://www.imdb.com/title/tt0112907/;DRUNKS;0
1350;3158;Nils Gaup;France;English;1996;Adventure;Western;0;James Caan;Christopher Lambert;Catherine McCormack;0;http://www.imdb.com/title/tt0114622/;TASHUNGA;0
1351;3159;Phillip Noyce;United States;English;1997;Action;Romance;Thriller;Val Kilmer;Elisabeth Shue;Rade Serbedzija;0;http://www.imdb.com/title/tt0120053/;THE SAINT;1
1352;3162;Theodore Witcher;United States;English;1997;Drama;Romance;0;Larenz Tate;Nia Long;Isaiah Washington;0;http://www.imdb.com/title/tt0119572/;LOVE JONES;0
1353;3163;John F. Sullivan;United States;English;1995;0;0;0;Michael Albanese;Shannon Barry;James Capria;0;http://www.imdb.com/title/tt0114472/;SLEEPOVER;0
1354;3164;Betty Thomas;United States;English;1997;Biography;Comedy;Drama;Howard Stern;Robin Quivers;Mary McCormack;0;http://www.imdb.com/title/tt0119951/;PRIVATE PARTS;1
1355;3165;Abel Ferrara;United States;English;1996;Crime;Drama;0;Christopher Walken;Chris Penn;Annabella Sciorra;0;http://www.imdb.com/title/tt0116378/;THE FUNERAL;0
1356;3166;Mira Nair;India;English;1996;Crime;Drama;History;Indira Varma;Sarita Choudhury;Ramon Tikaram;0;http://www.imdb.com/title/tt0116743/;KAMA SUTRA: A TALE OF LOVE;0
1357;3167;Donald Petrie;United States;English;1996;Comedy;0;0;Whoopi Goldberg;Dianne Wiest;Eli Wallach;0;http://www.imdb.com/title/tt0115580/;THE ASSOCIATE;0
1358;3168;John Pasquin;United States;English;1997;Comedy;Family;0;Tim Allen;Martin Short;JoBeth Williams;0;http://www.imdb.com/title/tt0119432/;JUNGLE 2 JUNGLE;0
1359;3170;Tamra Davis;United States;English;1997;Action;Comedy;Crime;Dean Cain;Andy Dick;Sean Patrick Flanery;0;http://www.imdb.com/title/tt0118702/;BEST MEN;0
1360;3172;John Irvin;United States;English;1997;Crime;Thriller;0;Harvey Keitel;Stephen Dorff;Timothy Hutton;0;http://www.imdb.com/title/tt0118859/;CITY OF INDUSTRY;0
1361;3174;Mark Christopher;United States;English;1997;Drama;0;0;Michael Saucedo;Justin Urich;Travis Sher;0;http://www.imdb.com/title/tt0118762/;BOYS LIFE 2;0
1362;3176;Kevin Lima;United States;English;1995;Family;Animation;Comedy;Bill Farmer;Jason Marsden;Jim Cummings;0;http://www.imdb.com/title/tt0113198/;A GOOFY MOVIE;0
1363;3177;Phillip Borsos;United States;English;1995;Adventure;Family;0;Mimi Rogers;Bruce Davison;Jesse Bradford;0;http://www.imdb.com/title/tt0113028/;FAR FROM HOME: THE ADVENTURES OF YELLOW DOG;1
1364;3178;Billy Crystal;United States;English;1995;Comedy;Romance;0;Billy Crystal;Debra Winger;Joe Mantegna;0;http://www.imdb.com/title/tt0113097/;FORGET PARIS;0
1365;3180;Lawrence Kasdan;United Kingdom;English;1995;Comedy;Romance;0;Meg Ryan;Kevin Kline;Timothy Hutton;0;http://www.imdb.com/title/tt0113117/;FRENCH KISS;0
1366;3181;Yuri Mamin;Russia;Russian;1994;Fantasy;Comedy;0;Agnes Soral;Sergei Dontsov;Viktor Mikhajlov;0;http://www.imdb.com/title/tt0110719/;WINDOW TO PARIS;0
1367;3182;Tim Burton;United States;English;1994;Biography;Comedy;Drama;Johnny Depp;Martin Landau;Sarah Jessica Parker;0;http://www.imdb.com/title/tt0109707/;ED WOOD;2
1368;3183;Garry Marshall;United States;English;1990;Comedy;Romance;0;Richard Gere;Julia Roberts;Ralph Bellamy;0;http://www.imdb.com/title/tt0100405/;PRETTY WOMAN;1
1369;3184;Garry Marshall;United States;English;1994;Comedy;0;0;Dana Delany;Paul Mercurio;Rosie ODonnell;0;http://www.imdb.com/title/tt0109758/;EXIT TO EDEN;0
1370;3185;Hamilton Luske;United States;English;1940;Animation;Family;Fantasy;0;0;0;0;http://www.imdb.com/title/tt0032910/;PINOCCHIO (1940);0
1371;3186;Atom Egoyan;Canada;English;1994;Drama;0;0;David Hemblen;Mia Kirshner;Calvin Green;0;http://www.imdb.com/title/tt0109759/;EXOTICA;0
1372;3187;Gary Trousdale;United States;English;1991;Animation;Family;Fantasy;Robby Benson;Jesse Corti;Rex Everhart;0;http://www.imdb.com/title/tt0101414/;BEAUTY AND THE BEAST;1
1373;3188;Ang Lee;Taiwan;Mandarin;1994;Comedy;Romance;Drama;Sihung Lung;Yu-Wen Wang;Chien-lien Wu;0;http://www.imdb.com/title/tt0111797/;EAT DRINK MAN WOMAN;2
1374;3189;0;United States;English;1937;Animation;Family;Musical;0;0;0;0;http://www.imdb.com/title/tt0029583/;SNOW WHITE AND THE SEVEN DWARFS (1937);0
1375;3191;Jonathan Demme;United States;English;1991;Crime;Thriller;0;Jodie Foster;Anthony Hopkins;Scott Glenn;0;http://www.imdb.com/title/tt0102926/;THE SILENCE OF THE LAMBS;6
1376;3192;Taylor Hackford;United States;English;1995;Crime;Drama;Thriller;Kathy Bates;Jennifer Jason Leigh;Judy Parfitt;0;http://www.imdb.com/title/tt0109642/;DOLORES CLAIBORNE;0
1377;3193;Tim Burton;United States;English;1989;Action;Crime;Fantasy;Michael Keaton;Jack Nicholson;Kim Basinger;0;http://www.imdb.com/title/tt0096895/;BATMAN (1989);2
1378;3194;Steve Cohen;United States;English;1995;Action;Drama;Thriller;Billy Blanks;Roddy Piper;Richard Norton;0;http://www.imdb.com/title/tt0114706/;TOUGH AND DEADLY;0
1379;3195;Kevin Costner;United States;English;1990;Adventure;Drama;Western;Kevin Costner;Mary McDonnell;Graham Greene;0;http://www.imdb.com/title/tt0099348/;DANCES WITH WOLVES;1
1380;3197;Michael Benson;Slovenia;English;1996;Documentary;0;0;Laibach;Peter Mlakar;0;0;http://www.imdb.com/title/tt0114176/;PREROKBE OGNJA;0
1381;3199;Erik Burke;United States;0;1991;Comedy;0;0;Brendan Kelly;John Salemmo;Nadine Miral;0;http://www.imdb.com/title/tt0102336/;LOSER;0
1382;3200;Jeff Pollack;United States;English;1997;Comedy;Romance;0;Jamie Foxx;Tommy Davidson;Amy Monique Waddell;0;http://www.imdb.com/title/tt0118750/;BOOTY CALL;1
1383;3201;Hugo Van Lawick;United States;English;1996;Documentary;0;0;John Gielgud;0;0;0;http://www.imdb.com/title/tt0116859/;THE LEOPARD SON;0
1384;3202;Merzak Allouache;France;French;1996;Comedy;0;0;Gad Elmaleh;Messaoud Hattau;Magaly Berdy;0;http://www.imdb.com/title/tt0117544/;SALUT COUSIN!;0
1385;3203;Greg Spence;United States;English;1996;Horror;0;0;Naomi Watts;Jamie Renee Smith;Karen Black;0;http://www.imdb.com/title/tt0115885/;CHILDREN OF THE CORN IV: THE GATHERING;0
1386;3204;Mike Newell;United States;English;1997;Crime;Drama;Thriller;Al Pacino;Johnny Depp;Michael Madsen;0;http://www.imdb.com/title/tt0119008/;DONNIE BRASCO;1
1387;3206;John Singleton;United States;English;1997;Action;Drama;History;Jon Voight;Ving Rhames;Don Cheadle;0;http://www.imdb.com/title/tt0120036/;ROSEWOOD;0
1388;3207;Nicholas Ray;United States;English;1955;Drama;0;0;James Dean;Natalie Wood;Sal Mineo;0;http://www.imdb.com/title/tt0048545/;REBEL WITHOUT A CAUSE (1955);0
1389;3209;Michael Covert;United States;English;1996;Action;Comedy;0;Scott Plank;Melora Walters;John Savage;0;http://www.imdb.com/title/tt0115531/;AMERICAN STRAYS;0
1390;3210;Carl Reiner;United States;English;1997;Comedy;Romance;0;Bette Midler;Dennis Farina;Paula Marshall;0;http://www.imdb.com/title/tt0120318/;THAT OLD FEELING;0
1391;3211;Tony Scott;United States;English;1986;Action;Drama;Romance;Tom Cruise;Kelly McGillis;Val Kilmer;0;http://www.imdb.com/title/tt0092099/;TOP GUN (1986);5
1392;3212;Jack Fisher;United States;English;1996;Documentary;0;0;Danny Aiello;Geraldo Rivera;0;0;http://www.imdb.com/title/tt0118042/;UNFORGOTTEN: TWENTY-FIVE YEARS AFTER WILLOWBROOK;0
1393;3213;Tony Scott;United States;French;1990;Action;Drama;Romance;Tom Cruise;Robert Duvall;Nicole Kidman;0;http://www.imdb.com/title/tt0099371/;DAYS OF THUNDER;0
1394;3214;Stephen Kessler;United States;English;1997;Comedy;0;0;Chevy Chase;Beverly DAngelo;Randy Quaid;0;http://www.imdb.com/title/tt0120434/;VEGAS VACATION;0
1395;3215;Bob Spiers;United States;English;1997;Comedy;Family;Mystery;Christina Ricci;Doug E. Doug;Dean Jones;0;http://www.imdb.com/title/tt0120317/;THAT DARN CAT (1997);0
1396;3216;Roman Polanski;United Kingdom;English;1994;Drama;Thriller;0;Sigourney Weaver;Ben Kingsley;Stuart Wilson;0;http://www.imdb.com/title/tt0109579/;DEATH AND THE MAIDEN;0
1397;3217;Jack Baran;United States;English;1995;Crime;Comedy;Fantasy;Dylan McDermott;Nancy Travis;James LeGros;0;http://www.imdb.com/title/tt0112854/;DESTINY TURNS ON THE RADIO;0
1398;3218;John Badham;United States;English;1994;Action;Thriller;0;Wesley Snipes;Gary Busey;Yancy Butler;0;http://www.imdb.com/title/tt0109676/;DROP ZONE;0
1399;3219;James Cameron;France;English;1991;Action;Sci-Fi;Thriller;Arnold Schwarzenegger;Linda Hamilton;Edward Furlong;0;http://www.imdb.com/title/tt0103064/;TERMINATOR 2: JUDGMENT DAY;8
1400;3220;Rene Bonniere;United States;English;1995;Thriller;0;0;Patsy Kensit;Bruce Greenwood;Andrew McCarthy;0;http://www.imdb.com/title/tt0112899/;DREAM MAN;0
1401;3221;Ron Clements;United States;English;1992;Animation;Comedy;Family;Scott Weinger;Robin Williams;Linda Larkin;0;http://www.imdb.com/title/tt0103639/;ALADDIN;1
1402;3222;Barry Levinson;United States;English;1994;Drama;Thriller;0;Michael Douglas;Demi Moore;Donald Sutherland;0;http://www.imdb.com/title/tt0109635/;DISCLOSURE;2
1403;3223;Jerry Zucker;United States;English;1990;Romance;Thriller;Drama;Patrick Swayze;Demi Moore;Whoopi Goldberg;0;http://www.imdb.com/title/tt0099653/;GHOST;0
1404;3224;Jeremy Leven;United States;English;1995;Comedy;Drama;Romance;Marlon Brando;Johnny Depp;Faye Dunaway;0;http://www.imdb.com/title/tt0112883/;DON JUAN DEMARCO (DON JUAN DEMARCO AND THE CENTERFOLD);2
1405;3225;Chris Columbus;United States;English;1990;Comedy;Crime;Family;Macaulay Culkin;Joe Pesci;Daniel Stern;0;http://www.imdb.com/title/tt0099785/;HOME ALONE;4
1406;3227;Betty Thomas;United States;English;1995;Comedy;0;0;Shelley Long;Gary Cole;Christine Taylor;0;http://www.imdb.com/title/tt0112572/;THE BRADY BUNCH MOVIE;0
1407;3228;Pat OConnor;Ireland;English;1995;Drama;Romance;0;Chris ODonnell;Minnie Driver;Geraldine ORawe;0;http://www.imdb.com/title/tt0112679/;CIRCLE OF FRIENDS;0
1408;3230;Fred Walton;United States;English;1995;Action;Thriller;0;Andrew McCarthy;Madchen Amick;Cheech Marin;0;http://www.imdb.com/title/tt0112727/;THE COURTYARD;0
1409;3232;Stuart Gordon;United States;English;1995;Horror;Thriller;0;Jeffrey Combs;Barbara Crampton;Jonathan Fuller;0;http://www.imdb.com/title/tt0112643/;CASTLE FREAK;0
1410;3233;Mathieu Kassovitz;France;French;1993;Comedy;0;0;Julie Mauduech;Hubert Kounde;Mathieu Kassovitz;0;http://www.imdb.com/title/tt0107642/;CAFE AU LAIT;0
1411;3234;Rob Epstein;France;English;1995;Documentary;History;0;Lily Tomlin;Tony Curtis;Susie Bright;0;http://www.imdb.com/title/tt0112651/;THE CELLULOID CLOSET;0
1412;3235;Michael Austin;United Kingdom;English;1994;Comedy;Drama;Mystery;Jim Broadbent;Phoebe Cates;Wendy Hughes;0;http://www.imdb.com/title/tt0110892/;PRINCESS CARABOO;0
1413;3236;Clint Eastwood;United States;English;1997;Thriller;Crime;Drama;Clint Eastwood;Gene Hackman;Ed Harris;0;http://www.imdb.com/title/tt0118548/;ABSOLUTE POWER;0
1414;3237;Paul Schrader;United States;English;1997;Comedy;Drama;Romance;LL Cool J;Gina Gershon;Conchata Ferrell;0;http://www.imdb.com/title/tt0120357/;TOUCH;0
1415;3238;Andy Tennant;United States;English;1997;Comedy;Drama;Romance;Matthew Perry;Salma Hayek;Jon Tenney;0;http://www.imdb.com/title/tt0119141/;FOOLS RUSH IN;0
1416;3239;Paul Miller;United States;English;1997;Comedy;0;0;John Leguizamo;Jeffrey Jones;Edoardo Ballerini;0;http://www.imdb.com/title/tt0119887/;THE PEST;0
1417;3240;Craig Rosenberg;Australia;English;1996;Comedy;Drama;Romance;Aden Young;Saffron Burrows;Simon Bossell;0;http://www.imdb.com/title/tt0116565/;HOTEL DE LOVE;0
1418;3242;Ken Kwapis;United States;English;1997;Comedy;Romance;0;Fran Drescher;Timothy Dalton;Ian McNeice;0;http://www.imdb.com/title/tt0118691/;THE BEAUTICIAN AND THE BEAST;3
1419;3244;Sergei Bodrov;Russia;Russian;1996;Drama;War;0;Oleg Menshikov;Sergei Bodrov Jr.;Susanna Mekhraliyeva;0;http://www.imdb.com/title/tt0116754/;PRISONER OF THE MOUNTAINS;0
1420;3245;Peter Horton;United States;English;1995;Drama;0;0;Brad Renfro;Aeryk Egan;Delphine French;0;http://www.imdb.com/title/tt0112757/;THE CURE;0
1421;3246;Herbert Ross;United States;English;1995;Comedy;Drama;0;Whoopi Goldberg;Mary-Louise Parker;Drew Barrymore;0;http://www.imdb.com/title/tt0112571/;BOYS ON THE SIDE;1
1422;3247;Guy Ferland;United States;English;1995;Drama;Thriller;0;Alicia Silverstone;Jeremy London;J.T. Walsh;0;http://www.imdb.com/title/tt0112438/;THE BABYSITTER;0
1423;3248;Ricky Tognazzi;Italy;Italian;1993;Crime;Thriller;0;Claudio Amendola;Enrico Lo Verso;Carlo Cecchi;0;http://www.imdb.com/title/tt0108059/;LA SCORTA;0
1424;3249;Tamra Davis;United States;English;1995;Comedy;Adventure;0;Adam Sandler;Darren McGavin;Bridgette Wilson;0;http://www.imdb.com/title/tt0112508/;BILLY MADISON;0
1425;3250;Leslie Megahey;France;English;1993;Crime;Drama;History;Colin Firth;Ian Holm;Donald Pleasence;0;http://www.imdb.com/title/tt0107146/;THE ADVOCATE;0
1426;3252;George Miller;United States;English;1994;Adventure;Drama;Family;Keith Carradine;Chelsea Field;Joshua Jackson;0;http://www.imdb.com/title/tt0109120/;ANDRE;1
1427;3255;Nikita Mikhalkov;France;Russian;1994;Drama;0;0;Oleg Menshikov;Nikita Mikhalkov;Ingeborga Dapkunaite;0;http://www.imdb.com/title/tt0111579/;BURNT BY THE SUN;0
1428;3256;Penelope Spheeris;United States;English;1994;Family;Comedy;0;Travis Tedford;Kevin Jamal Woods;Jordan Warkol;0;http://www.imdb.com/title/tt0110366/;THE LITTLE RASCALS;0
1429;3257;Greg Beeman;United States;English;1995;Adventure;Comedy;Crime;Daniel Stern;Jon Polito;Brad Sullivan;0;http://www.imdb.com/title/tt0112602/;BUSHWHACKED;0
1430;3258;David O. Russell;United States;English;1994;Comedy;Drama;0;Jeremy Davies;Elizabeth Newett;Benjamin Hendrickson;0;http://www.imdb.com/title/tt0111252/;SPANKING THE MONKEY;0
1431;3259;Mike Figgis;United Kingdom;English;1994;Drama;0;0;Albert Finney;Greta Scacchi;Matthew Modine;0;http://www.imdb.com/title/tt0109340/;THE BROWNING VERSION;0
1432;3261;Walter Hill;United States;English;1995;Western;0;0;Jeff Bridges;Ellen Barkin;John Hurt;0;http://www.imdb.com/title/tt0114938/;WILD BILL;0
1433;3262;Eva Sereny;United States;0;1994;0;0;0;Robin Givens;Marco Hofschneider;Rick Johnson;0;http://www.imdb.com/title/tt0109828/;FOREIGN STUDENT;0
1434;3265;Christopher Guest;United States;English;1996;Comedy;Musical;0;Deborah Theaker;Michael Hitchcock;Scott Williamson;0;http://www.imdb.com/title/tt0118111/;WAITING FOR GUFFMAN;0
1435;3266;Beth Gage;United States;English;1996;Documentary;0;0;Steve Kanaly;0;0;0;http://www.imdb.com/title/tt0116310/;FIRE ON THE MOUNTAIN;0
1436;3267;Vondie Curtis-Hall;United States;English;1997;Comedy;Crime;Drama;Tupac Shakur;Tim Roth;Thandie Newton;0;http://www.imdb.com/title/tt0119225/;GRIDLOCK\'D;0
1437;3268;Jan Sverak;Czech Republic;Czech;1996;Drama;0;0;Zdenek Sverak;Andrei Chalimon;Libuse Safrankova;0;http://www.imdb.com/title/tt0116790/;KOLYA;0
1438;3269;Bryan Spicer;United States;English;1997;Comedy;0;0;Tom Arnold;Dean Stockwell;Debra Messing;0;http://www.imdb.com/title/tt0119640/;MCHALE\'S NAVY;0
1439;3271;Stefan Schwietert;Germany;English;1996;Documentary;Music;0;Julius Epstein;Max Epstein;William Epstein;0;http://www.imdb.com/title/tt0117907/;A TICKLE IN THE HEART;0
1440;3272;Steve James;United States;English;1997;Biography;Drama;Sport;Jared Leto;R. Lee Ermey;Ed ONeill;0;http://www.imdb.com/title/tt0119937/;PREFONTAINE;0
1441;3275;Desmond Nakano;France;English;1995;Drama;0;0;John Travolta;Harry Belafonte;Kelly Lynch;0;http://www.imdb.com/title/tt0114928/;WHITE MAN\'S BURDEN;0
1442;3276;Kevin Reynolds;United States;English;1995;Drama;Action;Adventure;Kevin Costner;Chaim Girafi;Rick Aviles;0;http://www.imdb.com/title/tt0114898/;WATERWORLD;2
1443;3277;Alfonso Arau;United States;English;1995;Drama;Romance;War;Keanu Reeves;Aitana Sanchez-Gijon;Anthony Quinn;0;http://www.imdb.com/title/tt0114887/;A WALK IN THE CLOUDS;1
1444;3278;Andrew Scheinman;United States;English;1994;Comedy;Drama;Family;Luke Edwards;Timothy Busfield;John Ashton;0;http://www.imdb.com/title/tt0110363/;LITTLE BIG LEAGUE;0
1445;3279;Douglas Keeve;United States;English;1995;Documentary;0;0;0;0;0;0;http://www.imdb.com/title/tt0114805/;UNZIPPED;0
1446;3280;Gurinder Chadha;United Kingdom;English;1993;Comedy;Drama;0;Kim Vithana;Jimmi Harkishin;Sarita Khajuria;0;http://www.imdb.com/title/tt0106408/;BHAJI ON THE BEACH;0
1447;3281;Diane Keaton;United States;English;1995;Drama;0;0;Andie MacDowell;John Turturro;Michael Richards;0;http://www.imdb.com/title/tt0114798/;UNSTRUNG HEROES;0
1448;3282;Pedro Almodovar;Spain;Spanish;1993;Drama;Comedy;0;Veronica Forque;Peter Coyote;Victoria Abril;0;http://www.imdb.com/title/tt0107315/;KIKA;0
1449;3283;Geoff Murphy;United States;English;1995;Action;Thriller;Drama;Steven Seagal;Eric Bogosian;Everett McGill;0;http://www.imdb.com/title/tt0114781/;UNDER SIEGE 2: DARK TERRITORY;1
1450;3284;Daniel Algrant;United States;English;1993;Comedy;Romance;0;Eric Stoltz;Mary-Louise Parker;Ralph Macchio;0;http://www.imdb.com/title/tt0110623/;NAKED IN NEW YORK;0
1451;3285;Beeban Kidron;United States;English;1995;Comedy;0;0;Wesley Snipes;Patrick Swayze;John Leguizamo;0;http://www.imdb.com/title/tt0114682/;TO WONG FOO, THANKS FOR EVERYTHING! JULIE NEWMAR;0
1452;3287;0;Poland;Polish;1995;Documentary;0;0;Leonardo DiCaprio;Agnieszka Holland;0;0;http://www.imdb.com/title/tt0114702/;TOTAL ECLIPSE;0
1453;3288;Dennis Hopper;United States;English;1994;Comedy;0;0;Tom Berenger;William McNamara;Erika Eleniak;0;http://www.imdb.com/title/tt0109403/;CHASERS;0
1454;3289;Martha Coolidge;United States;English;1995;Drama;0;0;Patrick Swayze;Mary Elizabeth Mastrantonio;Joseph Mazzello;0;http://www.imdb.com/title/tt0114663/;THREE WISHES;0
1455;3290;Claude Berri;Belgium;French;1993;Drama;0;0;Miou-Miou;Renaud;Jean Carmet;0;http://www.imdb.com/title/tt0107002/;GERMINAL;0
1456;3291;Wesley Strick;United States;English;1995;Drama;Thriller;0;Daryl Hannah;Keith Carradine;Moira Kelly;0;http://www.imdb.com/title/tt0114666/;THE TIE THAT BINDS;0
1457;3292;Todd Solondz;United States;English;1995;Comedy;Drama;0;Heather Matarazzo;Victoria Davis;Christina Brucato;0;http://www.imdb.com/title/tt0114906/;WELCOME TO THE DOLLHOUSE;0
1458;3295;Peter Baldwin;United States;English;1997;Comedy;0;0;Rodney Dangerfield;Debi Mazar;David Ogden Stiers;0;http://www.imdb.com/title/tt0119644/;MEET WALLY SPARKS;0
1459;3296;Roger Donaldson;United States;English;1997;Action;Drama;Adventure;Pierce Brosnan;Linda Hamilton;Charles Hallahan;0;http://www.imdb.com/title/tt0118928/;DANTE\'S PEAK;2
1460;3297;Andrew Birkin;France;0;1993;Drama;0;0;Andrew Robertson;Charlotte Gainsbourg;Alice Coulthard;0;http://www.imdb.com/title/tt0106535/;THE CEMENT GARDEN;0
